                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     100                                      433                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.6740389342665856E+003                  1.8782078237142437E+002                  1.4933918999999999E+029                  1.5276659333135030E+009                  1.3515398671847602E+003                  1.0474643966240592E-004                  1.8692644639754497E-001                  4.7367886830178199E+000                  7.4000000000000021E-001                  2.5540830215261673E-005                  2.3997445916978472E-001                  3.4416073257059880E-003                  1.0081585205319679E-003                  9.3604492797742123E-003                  2.0994604783340924E-003                  9.2445189885471881E-004                  0.0000000000000000E+000                  6.2853890515249212E-004                  2.1693791162413838E-008                  2.0382876193397007E-004                  2.9232217573838333E-006                  8.5630655772340365E-007                  7.9505493811415077E-006                  1.7832332303554548E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2445068596688253E-004                  1.8504618664616090E-001                  9.2444800817835873E-004                  1.8342676767042881E-001                  2.6613226905806041E+004                  1.0245617932940687E+006                  8.8256164298681137E+010                  1.2051774786000916E-022                  1.2051774786000916E-022                  0.0000000000000000E+000                  4.8253410004302313E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.2829571766640427E+010 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.2445189885471881E-004                 -7.2832925018888151E-001                  3.1308289398780187E+000                 -5.3898539845154705E+000                  5.2964562023535473E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002 
                                       2                  9.2445189885386955E-004                 -7.2832925669624038E-001                  3.1308292164082574E+000                 -5.3898520488077653E+000                  5.2964584145885656E+000                  7.4000000000000032E-001                  2.3999999999999988E-001                  1.9999999999999796E-002 
                                       3                  9.2445189885174603E-004                 -7.2832927296456662E-001                  3.1308296114514813E+000                 -5.3898492835301450E+000                  5.2964615749052308E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       4                  9.2445189884962262E-004                 -7.2832928923279261E-001                  3.1308302040161400E+000                 -5.3898451356559436E+000                  5.2964663153378213E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       5                  9.2445189884537570E-004                 -7.2832932176893905E-001                  3.1308315866661833E+000                 -5.3898354574798910E+000                  5.2964773761492943E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       6                  9.2445189883475843E-004                 -7.2832940310752448E-001                  3.1308335618811705E+000                 -5.3898216319915768E+000                  5.2964931768317278E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       7                  9.2445189882414127E-004                 -7.2832948444356738E-001                  3.1308365246992174E+000                 -5.3898008948147815E+000                  5.2965168767953070E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       8                  9.2445189880290685E-004                 -7.2832964710802173E-001                  3.1308424503242920E+000                 -5.3897594242589708E+000                  5.2965642729138187E+000                  7.4000000000000010E-001                  2.4000000000000002E-001                  1.9999999999999907E-002 
                                       9                  9.2445189876043800E-004                 -7.2832997240641584E-001                  3.1308513387590615E+000                 -5.3896972279068702E+000                  5.2966353576074976E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002 
                                      10                  9.2445189870735199E-004                 -7.2833037897220654E-001                  3.1308612147907260E+000                 -5.3896281341905050E+000                  5.2967143272525172E+000                  7.4000000000000021E-001                  2.3999999999999994E-001                  1.9999999999999796E-002 
